combination|similarity
20_LDA_5_True_LOF_0.1_3.csv|0.0
20_LDA_10_True_LOF_0.1_3.csv|0.0
20_LDA_20_True_LOF_0.1_3.csv|0.0
20_LDA_5_True_LOF_0.1_4.csv|0.125
20_LDA_10_True_LOF_0.1_4.csv|0.125
20_LDA_20_True_LOF_0.1_4.csv|0.125
20_LDA_5_True_LOF_0.1_5.csv|0.125
20_LDA_10_True_LOF_0.1_5.csv|0.125
20_LDA_20_True_LOF_0.1_5.csv|0.125
20_LDA_5_True_LOF_0.2_2.csv|0.375
20_LDA_10_True_LOF_0.2_2.csv|0.2222222222222222
20_LDA_20_True_LOF_0.2_2.csv|0.0
20_LDA_5_True_LOF_0.2_3.csv|0.0
20_LDA_10_True_LOF_0.2_3.csv|0.2222222222222222
20_LDA_20_True_LOF_0.2_3.csv|0.1
20_LDA_5_True_LOF_0.2_4.csv|0.0
20_LDA_10_True_LOF_0.2_4.csv|0.0
20_LDA_20_True_LOF_0.2_4.csv|0.1
20_LDA_5_True_LOF_0.2_5.csv|0.0
20_LDA_10_True_LOF_0.2_5.csv|0.1
20_LDA_20_True_LOF_0.2_5.csv|0.1
20_LDA_5_True_LOF_0.3_2.csv|0.18181818181818182
20_LDA_10_True_LOF_0.3_2.csv|0.3
20_LDA_20_True_LOF_0.3_2.csv|0.0
20_LDA_5_True_LOF_0.3_3.csv|0.18181818181818182
20_LDA_10_True_LOF_0.3_3.csv|0.3
20_LDA_20_True_LOF_0.3_3.csv|0.08333333333333333
20_LDA_5_True_LOF_0.3_4.csv|0.625
20_LDA_10_True_LOF_0.3_4.csv|0.08333333333333333
20_LDA_20_True_LOF_0.3_4.csv|0.08333333333333333
20_LDA_5_True_LOF_0.3_5.csv|0.3
20_LDA_10_True_LOF_0.3_5.csv|0.3
20_LDA_20_True_LOF_0.3_5.csv|0.08333333333333333
20_LDA_5_True_LOF_0.4_2.csv|0.25
20_LDA_10_True_LOF_0.4_2.csv|0.16666666666666666
20_LDA_20_True_LOF_0.4_2.csv|0.15384615384615385
20_LDA_5_True_LOF_0.4_3.csv|0.07142857142857142
20_LDA_10_True_LOF_0.4_3.csv|0.0
20_LDA_20_True_LOF_0.4_3.csv|0.15384615384615385
20_LDA_5_True_LOF_0.4_4.csv|0.25
20_LDA_10_True_LOF_0.4_4.csv|0.07142857142857142
20_LDA_20_True_LOF_0.4_4.csv|0.07142857142857142
20_LDA_5_True_LOF_0.4_5.csv|0.07142857142857142
20_LDA_10_True_LOF_0.4_5.csv|0.15384615384615385
20_LDA_20_True_LOF_0.4_5.csv|0.25
20_LDA_5_True_LOF_0.5_2.csv|0.13333333333333333
20_LDA_10_True_LOF_0.5_2.csv|0.3076923076923077
20_LDA_20_True_LOF_0.5_2.csv|0.13333333333333333
20_LDA_5_True_LOF_0.5_3.csv|0.4166666666666667
20_LDA_10_True_LOF_0.5_3.csv|0.21428571428571427
20_LDA_20_True_LOF_0.5_3.csv|0.0625
20_LDA_5_True_LOF_0.5_4.csv|0.4166666666666667
20_LDA_10_True_LOF_0.5_4.csv|0.13333333333333333
20_LDA_20_True_LOF_0.5_4.csv|0.13333333333333333
20_LDA_5_True_LOF_0.5_5.csv|0.13333333333333333
20_LDA_10_True_LOF_0.5_5.csv|0.13333333333333333
20_LDA_20_True_LOF_0.5_5.csv|0.21428571428571427
20_LDA_5_True_IF_0.1_50.csv|0.125
20_LDA_10_True_IF_0.1_50.csv|0.125
20_LDA_20_True_IF_0.1_50.csv|0.2857142857142857
20_LDA_5_True_IF_0.1_100.csv|0.2857142857142857
20_LDA_10_True_IF_0.1_100.csv|0.2857142857142857
20_LDA_20_True_IF_0.1_100.csv|0.125
20_LDA_5_True_IF_0.1_500.csv|0.0
20_LDA_10_True_IF_0.1_500.csv|0.2857142857142857
20_LDA_20_True_IF_0.1_500.csv|0.2857142857142857
20_LDA_5_True_IF_0.2_50.csv|0.2222222222222222
20_LDA_10_True_IF_0.2_50.csv|0.375
20_LDA_20_True_IF_0.2_50.csv|0.2222222222222222
20_LDA_5_True_IF_0.2_100.csv|0.2222222222222222
20_LDA_10_True_IF_0.2_100.csv|0.2222222222222222
20_LDA_20_True_IF_0.2_100.csv|0.2222222222222222
20_LDA_5_True_IF_0.2_500.csv|0.2222222222222222
20_LDA_10_True_IF_0.2_500.csv|0.2222222222222222
20_LDA_20_True_IF_0.2_500.csv|0.2222222222222222
20_LDA_5_True_IF_0.3_50.csv|0.18181818181818182
